,arguments,label
586," ""Russian aggression towards Ukraine is a threat to international peace and security",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
587," ""The international community should take action to stop Russia's violation of Ukrainian sovereignty",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
588," ""Ukraine needs military aid from the West to defend itself against Russian attacks",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
589," ""The US and G7 should provide support to Ukraine in upholding human rights, peace, and democracy",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
590," ""Congressional action is necessary to pass the Ukraine aid bill",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
591," ""There is no substitute for supporting Ukraine in its time of need",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
592," ""Putin's regime must be held accountable for its actions",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
593," ""The US should prioritize its national security interests and support Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
594," ""Debate and action are needed to ensure justice and peace for Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
595," ""The international community should stand together with Ukraine in managing risks and promoting democracy worldwide.""",https://www.bloomberg.com/tosv2.html?vid=&uuid=cc83a21a-fc01-11ee-a566-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
596," ""The US should provide military aid to Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d36c9dec-fbff-11ee-adef-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
597," ""Russia's actions in Ukraine are a threat to international security",https://www.bloomberg.com/tosv2.html?vid=&uuid=d36c9dec-fbff-11ee-adef-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
598," ""The US and the international community should take action against Russia's aggression in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d36c9dec-fbff-11ee-adef-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
599," ""US support for Ukraine is crucial for upholding democracy and human rights",https://www.bloomberg.com/tosv2.html?vid=&uuid=d36c9dec-fbff-11ee-adef-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
600," ""Congress should pass legislation to provide aid to Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d36c9dec-fbff-11ee-adef-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
601," ""Russia's annexation of Crimea was a violation of international law",https://www.bloomberg.com/tosv2.html?vid=&uuid=d36c9dec-fbff-11ee-adef-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
602," ""The US should work with allies in the G7 to respond to Russia's actions in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d36c9dec-fbff-11ee-adef-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
603," ""The situation in Ukraine requires urgent attention and action from the international community"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=d36c9dec-fbff-11ee-adef-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
604," ""Russian military buildup on Ukraine's border is a threat to European security",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
605," ""The US and NATO should take concrete steps to deter Russia from invading Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
606," ""Additional economic sanctions against Russia would be ineffective in preventing an invasion",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
607," ""Ukraine has the right to defend itself against Russian aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
608," ""A diplomatic solution is preferable to military action in resolving the conflict",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
609," ""The international community must take a strong stance against Russian territorial expansion",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
610," ""Increased military aid and support for Ukraine would help counteract Russia's actions",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
611," ""The situation in Ukraine is a complex issue that requires nuanced solutions, not just tough rhetoric",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
612," ""Russia's annexation of Crimea was illegal and violated international law",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
613," ""The conflict in eastern Ukraine has resulted in significant loss of life and displacement of people",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
614," ""The US should work with European allies to coordinate a unified response to the crisis in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
615," ""Ukraine's integration into Western institutions like NATO and the EU is essential for its long-term stability"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5ca3c40-fc37-11ee-beec-c7acb68078f4&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
616," ""The US should provide military aid to Ukraine to help defend against Russian aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
617,"""Continued support from the international community is crucial for Ukraine's sovereignty and territorial integrity",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
618,"""Russia's actions in Ukraine threaten the stability of Europe and violate international law",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
619,"""The US should lead efforts to impose economic sanctions on Russia until it withdraws its forces from Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
620,"""NATO must take a stronger stance against Russian aggression in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
621,"""The conflict in Ukraine highlights the need for increased military spending and preparedness among Western democracies",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
622,"""The situation in Ukraine is not just a regional issue, but a global concern that requires international cooperation",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
623,"""The safety and security of Ukrainian civilians must be prioritized in any solution to the crisis",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
624,"""The US should provide humanitarian aid to those affected by the conflict in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
625,"""A peaceful resolution to the conflict in Ukraine is only possible through diplomatic negotiations and respect for Ukraine's sovereignty"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=d5d60607-fc25-11ee-a5de-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
626," ""Russian military buildup on Ukraine's border is a threat to European security",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
627," ""The international community should take concrete actions to deter Russia from further aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
628," ""Ukraine has the right to defend its sovereignty and territorial integrity",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
629," ""Economic sanctions against Russia could be an effective tool in deterring their military buildup on Ukraine's border",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
630," ""NATO should consider providing military aid or support to Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
631," ""Diplomatic efforts, such as negotiations and summits, are necessary to resolve the crisis",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
632," ""The situation in eastern Ukraine remains unstable due to ongoing conflict",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
633," ""Refugees fleeing from Ukraine need humanitarian assistance and support",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
634," ""Ukraine's government is working towards reforms and anti-corruption measures",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
635," ""The US should continue to support Ukraine through diplomatic, economic, and military means",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
636," ""A united response from the G7 and international community is crucial in addressing Russia's aggression",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
637," ""There needs to be accountability for any human rights violations committed during the conflict"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=d909fd92-fc0b-11ee-8509-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1ydXNzaWEtc3RlcHMtdXAtYXR0YWNrcy10b3dhcmQta2V5LWNpdHktb2YtY2hhc2l2LXlhcg==
638," ""NATO should not expand further eastward as it threatens Russia's security",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
639," ""Ukraine's potential NATO membership is a major point of contention between Ukraine and Russia",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
640," ""Russia has legitimate security concerns regarding NATO's eastward expansion",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
641," ""The conflict in eastern Ukraine is a result of complex historical, political, and cultural factors",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
642," ""The people of eastern Ukraine have the right to self-determination and should be able to decide their own future",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
643," ""The Minsk agreements are an important framework for resolving the conflict in eastern Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
644," ""The Ukrainian government must take steps to address the grievances of the people in the Donbass region",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
645," ""Sanctions against Russia have not been effective in resolving the conflict in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
646," ""Dialogue and diplomacy are essential for resolving the conflict in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
647," ""The international community should support efforts to find a peaceful solution to the conflict in Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
648," ""The conflict in Ukraine has resulted in a significant humanitarian crisis, with many civilians suffering",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
649," ""The situation in Ukraine is a complex geopolitical issue that requires careful consideration and nuanced analysis"".",https://www.bloomberg.com/tosv2.html?vid=&uuid=d9c5017d-fc3f-11ee-ad70-800fef93bf96&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
650,"  Continued Russian aggression towards Ukraine is a concern The international community should support Ukraine's sovereignty NATO membership for Ukraine could help deter Russian aggression The US has a role in providing military aid to Ukraine Delay in passing the Ukraine aid bill is criticized A united front from the G7 is necessary to hold Russia accountable Time for debate on Ukraine's aid is over, it's time for action Unity and support from the international community are crucial for justice and peace in Ukraine.",https://www.bloomberg.com/tosv2.html?vid=&uuid=de991e14-fc47-11ee-acd4-4dba63b8ee72&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
651," ""Russia's invasion of Ukraine is a violation of international law",https://www.bloomberg.com/tosv2.html?vid=&uuid=ebc21a3a-fc80-11ee-bc25-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
652," ""The international community must take action to stop Russia's aggression towards Ukraine",https://www.bloomberg.com/tosv2.html?vid=&uuid=ebc21a3a-fc80-11ee-bc25-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
653," ""Ukraine has the right to defend its sovereignty and territorial integrity",https://www.bloomberg.com/tosv2.html?vid=&uuid=ebc21a3a-fc80-11ee-bc25-69df1e850c2c&url=L25ld3MvYXJ0aWNsZXMvMjAyNC0wNC0xMy93YXItaW4tdWtyYWluZS1lbnRlcnMtbmV3LXBoYXNlLXdpdGgtcG93ZXItb2lsLWdhcy1hdHRhY2tlZA==
